timestamp,url,method,status,response_time,body_size
1734296537,http://192.168.1.2,GET,200,0.492964,612
1734296537,http://192.168.1.2,GET,200,0.43631,612
1734296537,http://192.168.1.2,GET,200,0.421527,612
1734296537,http://192.168.1.2,GET,200,0.42818,612
1734296537,http://192.168.1.2,GET,200,0.546288,612
1734296537,http://192.168.1.2,GET,200,0.485783,612
1734296537,http://192.168.1.2,GET,200,0.563573,612
1734296537,http://192.168.1.2,GET,200,0.507704,612
1734296537,http://192.168.1.2,GET,200,0.575217,612
1734296537,http://192.168.1.2,GET,200,0.554714,612
1734296537,http://192.168.1.2,GET,200,0.425762,612
1734296537,http://192.168.1.2,GET,200,0.511275,612
1734296537,http://192.168.1.2,GET,200,0.528473,612
1734296537,http://192.168.1.2,GET,200,0.39633,612
1734296537,http://192.168.1.2,GET,200,0.415703,612
1734296537,http://192.168.1.2,GET,200,0.450461,612
1734296537,http://192.168.1.2,GET,200,0.433383,612
1734296537,http://192.168.1.2,GET,200,0.376338,612
1734296537,http://192.168.1.2,GET,200,0.571495,612
1734296537,http://192.168.1.2,GET,200,0.472401,612
1734296537,http://192.168.1.2,GET,200,0.422564,612
1734296537,http://192.168.1.2,GET,200,0.557272,612
1734296537,http://192.168.1.2,GET,200,0.531284,612
1734296537,http://192.168.1.2,GET,200,0.445381,612
1734296537,http://192.168.1.2,GET,200,0.570823,612
1734296537,http://192.168.1.2,GET,200,0.417372,612
1734296537,http://192.168.1.2,GET,200,0.524635,612
1734296537,http://192.168.1.2,GET,200,0.354551,612
1734296538,http://192.168.1.2,GET,200,0.513787,612
1734296538,http://192.168.1.2,GET,200,0.512639,612
1734296538,http://192.168.1.2,GET,200,0.40689,612
1734296538,http://192.168.1.2,GET,200,0.38395,612
1734296538,http://192.168.1.2,GET,200,0.395559,612
1734296538,http://192.168.1.2,GET,200,0.363457,612
1734296538,http://192.168.1.2,GET,200,0.446898,612
1734296538,http://192.168.1.2,GET,200,0.260139,612
1734296538,http://192.168.1.2,GET,200,0.515579,612
1734296538,http://192.168.1.2,GET,200,0.332303,612
1734296538,http://192.168.1.2,GET,200,0.400035,612
1734296538,http://192.168.1.2,GET,200,0.408487,612
1734296538,http://192.168.1.2,GET,200,0.431305,612
1734296538,http://192.168.1.2,GET,200,0.494401,612
1734296538,http://192.168.1.2,GET,200,0.423631,612
1734296538,http://192.168.1.2,GET,200,0.52278,612
1734296538,http://192.168.1.2,GET,200,0.48311,612
1734296538,http://192.168.1.2,GET,200,0.520481,612
1734296538,http://192.168.1.2,GET,200,0.531023,612
1734296538,http://192.168.1.2,GET,200,0.51879,612
1734296538,http://192.168.1.2,GET,200,0.447033,612
1734296538,http://192.168.1.2,GET,200,0.458832,612
1734296538,http://192.168.1.2,GET,200,0.556719,612
1734296538,http://192.168.1.2,GET,200,0.416208,612
1734296538,http://192.168.1.2,GET,200,0.487374,612
1734296538,http://192.168.1.2,GET,200,0.557023,612
1734296538,http://192.168.1.2,GET,200,0.501575,612
1734296538,http://192.168.1.2,GET,200,0.470737,612
1734296538,http://192.168.1.2,GET,200,0.511679,612
1734296538,http://192.168.1.2,GET,200,0.646763,612
1734296538,http://192.168.1.2,GET,200,0.368466,612
1734296538,http://192.168.1.2,GET,200,0.42926,612
1734296538,http://192.168.1.2,GET,200,0.411951,612
1734296538,http://192.168.1.2,GET,200,0.554494,612
1734296538,http://192.168.1.2,GET,200,0.359906,612
1734296538,http://192.168.1.2,GET,200,0.455423,612
1734296538,http://192.168.1.2,GET,200,0.430981,612
1734296538,http://192.168.1.2,GET,200,0.461298,612
1734296538,http://192.168.1.2,GET,200,0.476738,612
1734296538,http://192.168.1.2,GET,200,0.447689,612
1734296538,http://192.168.1.2,GET,200,0.54347,612
1734296538,http://192.168.1.2,GET,200,0.521393,612
1734296538,http://192.168.1.2,GET,200,0.501157,612
1734296538,http://192.168.1.2,GET,200,0.427994,612
1734296538,http://192.168.1.2,GET,200,0.379192,612
1734296538,http://192.168.1.2,GET,200,0.39378,612
1734296538,http://192.168.1.2,GET,200,0.372339,612
1734296538,http://192.168.1.2,GET,200,0.358569,612
1734296538,http://192.168.1.2,GET,200,0.346186,612
1734296538,http://192.168.1.2,GET,200,0.340612,612
1734296538,http://192.168.1.2,GET,200,0.388596,612
1734296538,http://192.168.1.2,GET,200,0.400615,612
1734296538,http://192.168.1.2,GET,200,0.401084,612
1734296538,http://192.168.1.2,GET,200,0.527658,612
1734296538,http://192.168.1.2,GET,200,0.60139,612
1734296538,http://192.168.1.2,GET,200,0.464078,612
1734296538,http://192.168.1.2,GET,200,0.433344,612
1734296538,http://192.168.1.2,GET,200,0.374911,612
1734296538,http://192.168.1.2,GET,200,0.491832,612
1734296538,http://192.168.1.2,GET,200,0.47598,612
1734296538,http://192.168.1.2,GET,200,0.476841,612
1734296538,http://192.168.1.2,GET,200,0.406879,612
1734296538,http://192.168.1.2,GET,200,0.426433,612
1734296538,http://192.168.1.2,GET,200,0.423934,612
1734296538,http://192.168.1.2,GET,200,0.442549,612
1734296538,http://192.168.1.2,GET,200,0.442348,612
1734296538,http://192.168.1.2,GET,200,0.327196,612
1734296538,http://192.168.1.2,GET,200,0.345965,612
1734296538,http://192.168.1.2,GET,200,0.328704,612
1734296538,http://192.168.1.2,GET,200,0.537206,612
1734296538,http://192.168.1.2,GET,200,0.414231,612
1734296538,http://192.168.1.2,GET,200,0.441901,612
1734296538,http://192.168.1.2,GET,200,0.494368,612
1734296538,http://192.168.1.2,GET,200,0.503059,612
1734296538,http://192.168.1.2,GET,200,0.476758,612
1734296538,http://192.168.1.2,GET,200,0.447124,612
1734296538,http://192.168.1.2,GET,200,0.446619,612
1734296538,http://192.168.1.2,GET,200,0.558744,612
1734296538,http://192.168.1.2,GET,200,0.442328,612
1734296538,http://192.168.1.2,GET,200,0.351011,612
1734296538,http://192.168.1.2,GET,200,0.502829,612
1734296538,http://192.168.1.2,GET,200,0.436221,612
1734296538,http://192.168.1.2,GET,200,0.432758,612
1734296538,http://192.168.1.2,GET,200,0.551499,612
1734296538,http://192.168.1.2,GET,200,0.471265,612
1734296538,http://192.168.1.2,GET,200,0.387997,612
1734296538,http://192.168.1.2,GET,200,0.436484,612
1734296538,http://192.168.1.2,GET,200,0.389848,612
1734296538,http://192.168.1.2,GET,200,0.430686,612
1734296538,http://192.168.1.2,GET,200,0.394509,612
1734296538,http://192.168.1.2,GET,200,0.413071,612
1734296538,http://192.168.1.2,GET,200,0.614496,612
1734296538,http://192.168.1.2,GET,200,0.473477,612
1734296538,http://192.168.1.2,GET,200,0.589465,612
1734296538,http://192.168.1.2,GET,200,0.533092,612
1734296538,http://192.168.1.2,GET,200,0.570957,612
1734296538,http://192.168.1.2,GET,200,0.403039,612
1734296538,http://192.168.1.2,GET,200,0.564548,612
1734296538,http://192.168.1.2,GET,200,0.459874,612
1734296538,http://192.168.1.2,GET,200,0.374878,612
1734296539,http://192.168.1.2,GET,200,0.552037,612
1734296539,http://192.168.1.2,GET,200,0.48398,612
1734296539,http://192.168.1.2,GET,200,0.567659,612
1734296539,http://192.168.1.2,GET,200,0.396742,612
1734296539,http://192.168.1.2,GET,200,0.406105,612
1734296539,http://192.168.1.2,GET,200,0.525419,612
1734296539,http://192.168.1.2,GET,200,0.344928,612
1734296539,http://192.168.1.2,GET,200,0.443112,612
1734296539,http://192.168.1.2,GET,200,0.46359,612
1734296539,http://192.168.1.2,GET,200,0.48991,612
1734296539,http://192.168.1.2,GET,200,0.373338,612
1734296539,http://192.168.1.2,GET,200,0.42696,612
1734296539,http://192.168.1.2,GET,200,0.402588,612
1734296539,http://192.168.1.2,GET,200,0.554338,612
1734296539,http://192.168.1.2,GET,200,0.504252,612
1734296539,http://192.168.1.2,GET,200,0.443969,612
1734296539,http://192.168.1.2,GET,200,0.433359,612
1734296539,http://192.168.1.2,GET,200,0.557146,612
1734296539,http://192.168.1.2,GET,200,0.558507,612
1734296539,http://192.168.1.2,GET,200,0.394082,612
1734296539,http://192.168.1.2,GET,200,0.573429,612
1734296539,http://192.168.1.2,GET,200,0.597942,612
1734296539,http://192.168.1.2,GET,200,0.591135,612
1734296539,http://192.168.1.2,GET,200,0.427984,612
1734296539,http://192.168.1.2,GET,200,0.413031,612
1734296539,http://192.168.1.2,GET,200,0.548522,612
1734296539,http://192.168.1.2,GET,200,0.443096,612
1734296539,http://192.168.1.2,GET,200,0.350722,612
1734296539,http://192.168.1.2,GET,200,0.419669,612
1734296539,http://192.168.1.2,GET,200,0.452422,612
1734296539,http://192.168.1.2,GET,200,0.321287,612
1734296539,http://192.168.1.2,GET,200,0.343047,612
1734296539,http://192.168.1.2,GET,200,0.399534,612
1734296539,http://192.168.1.2,GET,200,0.457629,612
1734296539,http://192.168.1.2,GET,200,0.46283,612
1734296539,http://192.168.1.2,GET,200,0.376937,612
1734296539,http://192.168.1.2,GET,200,0.506056,612
1734296539,http://192.168.1.2,GET,200,0.569987,612
1734296539,http://192.168.1.2,GET,200,0.543794,612
1734296539,http://192.168.1.2,GET,200,0.601187,612
1734296539,http://192.168.1.2,GET,200,0.400865,612
1734296539,http://192.168.1.2,GET,200,0.400924,612
1734296539,http://192.168.1.2,GET,200,0.547096,612
1734296539,http://192.168.1.2,GET,200,0.446642,612
1734296539,http://192.168.1.2,GET,200,0.456111,612
1734296539,http://192.168.1.2,GET,200,0.449689,612
1734296539,http://192.168.1.2,GET,200,0.419085,612
1734296539,http://192.168.1.2,GET,200,0.500402,612
1734296539,http://192.168.1.2,GET,200,0.537335,612
1734296539,http://192.168.1.2,GET,200,0.517173,612
1734296539,http://192.168.1.2,GET,200,0.465942,612
1734296539,http://192.168.1.2,GET,200,0.494662,612
1734296539,http://192.168.1.2,GET,200,0.44033,612
1734296539,http://192.168.1.2,GET,200,0.447772,612
1734296539,http://192.168.1.2,GET,200,0.354709,612
1734296539,http://192.168.1.2,GET,200,0.384455,612
1734296539,http://192.168.1.2,GET,200,0.476184,612
1734296539,http://192.168.1.2,GET,200,0.404691,612
1734296539,http://192.168.1.2,GET,200,0.439177,612
1734296539,http://192.168.1.2,GET,200,0.513584,612
1734296539,http://192.168.1.2,GET,200,0.498083,612
1734296539,http://192.168.1.2,GET,200,0.513046,612
1734296539,http://192.168.1.2,GET,200,0.479796,612
1734296539,http://192.168.1.2,GET,200,0.546961,612
1734296539,http://192.168.1.2,GET,200,0.437654,612
1734296539,http://192.168.1.2,GET,200,0.395745,612
1734296539,http://192.168.1.2,GET,200,0.42903,612
1734296539,http://192.168.1.2,GET,200,0.456312,612
1734296539,http://192.168.1.2,GET,200,0.512201,612
1734296539,http://192.168.1.2,GET,200,0.392228,612
1734296539,http://192.168.1.2,GET,200,0.368599,612
1734296539,http://192.168.1.2,GET,200,0.399421,612
1734296539,http://192.168.1.2,GET,200,0.358854,612
1734296539,http://192.168.1.2,GET,200,0.411544,612
1734296539,http://192.168.1.2,GET,200,0.381809,612
1734296539,http://192.168.1.2,GET,200,0.353677,612
1734296539,http://192.168.1.2,GET,200,0.396518,612
1734296539,http://192.168.1.2,GET,200,0.330655,612
1734296539,http://192.168.1.2,GET,200,0.347508,612
1734296539,http://192.168.1.2,GET,200,0.505645,612
1734296539,http://192.168.1.2,GET,200,0.329004,612
1734296539,http://192.168.1.2,GET,200,0.362351,612
1734296539,http://192.168.1.2,GET,200,0.524916,612
1734296539,http://192.168.1.2,GET,200,0.353657,612
1734296539,http://192.168.1.2,GET,200,0.405806,612
1734296539,http://192.168.1.2,GET,200,0.452369,612
1734296539,http://192.168.1.2,GET,200,0.48849,612
1734296539,http://192.168.1.2,GET,200,0.474066,612
1734296539,http://192.168.1.2,GET,200,0.548806,612
1734296539,http://192.168.1.2,GET,200,0.450978,612
1734296539,http://192.168.1.2,GET,200,0.54888,612
1734296539,http://192.168.1.2,GET,200,0.415243,612
1734296539,http://192.168.1.2,GET,200,0.488015,612
1734296539,http://192.168.1.2,GET,200,0.364834,612
1734296539,http://192.168.1.2,GET,200,0.487959,612
1734296539,http://192.168.1.2,GET,200,0.42644,612
1734296539,http://192.168.1.2,GET,200,0.433834,612
1734296539,http://192.168.1.2,GET,200,0.431127,612
1734296539,http://192.168.1.2,GET,200,0.423129,612
1734296539,http://192.168.1.2,GET,200,0.418999,612
1734296540,http://192.168.1.2,GET,200,0.553859,612
1734296540,http://192.168.1.2,GET,200,0.520201,612
1734296540,http://192.168.1.2,GET,200,0.523044,612
1734296540,http://192.168.1.2,GET,200,0.338667,612
1734296540,http://192.168.1.2,GET,200,0.39756,612
1734296540,http://192.168.1.2,GET,200,0.456239,612
1734296540,http://192.168.1.2,GET,200,0.49005,612
1734296540,http://192.168.1.2,GET,200,0.555513,612
1734296540,http://192.168.1.2,GET,200,0.376652,612
1734296540,http://192.168.1.2,GET,200,0.355236,612
1734296540,http://192.168.1.2,GET,200,0.538628,612
1734296540,http://192.168.1.2,GET,200,0.488634,612
1734296540,http://192.168.1.2,GET,200,0.53783,612
1734296540,http://192.168.1.2,GET,200,0.544896,612
1734296540,http://192.168.1.2,GET,200,0.464653,612
1734296540,http://192.168.1.2,GET,200,0.399421,612
1734296540,http://192.168.1.2,GET,200,0.369174,612
1734296540,http://192.168.1.2,GET,200,0.535859,612
1734296540,http://192.168.1.2,GET,200,0.595877,612
1734296540,http://192.168.1.2,GET,200,0.480136,612
1734296540,http://192.168.1.2,GET,200,0.532175,612
1734296540,http://192.168.1.2,GET,200,0.472064,612
1734296540,http://192.168.1.2,GET,200,0.540554,612
1734296540,http://192.168.1.2,GET,200,0.390007,612
1734296540,http://192.168.1.2,GET,200,0.471713,612
1734296540,http://192.168.1.2,GET,200,0.542845,612
1734296540,http://192.168.1.2,GET,200,0.453555,612
1734296540,http://192.168.1.2,GET,200,0.477479,612
1734296540,http://192.168.1.2,GET,200,0.523421,612
1734296540,http://192.168.1.2,GET,200,0.428033,612
1734296540,http://192.168.1.2,GET,200,0.457354,612
1734296540,http://192.168.1.2,GET,200,0.527304,612
1734296540,http://192.168.1.2,GET,200,0.582561,612
1734296540,http://192.168.1.2,GET,200,0.440113,612
1734296540,http://192.168.1.2,GET,200,0.482476,612
1734296540,http://192.168.1.2,GET,200,0.457473,612
1734296540,http://192.168.1.2,GET,200,0.547376,612
1734296540,http://192.168.1.2,GET,200,0.47085,612
1734296540,http://192.168.1.2,GET,200,0.444103,612
1734296540,http://192.168.1.2,GET,200,0.583448,612
1734296540,http://192.168.1.2,GET,200,0.461785,612
1734296540,http://192.168.1.2,GET,200,0.396969,612
1734296540,http://192.168.1.2,GET,200,0.435041,612
1734296540,http://192.168.1.2,GET,200,0.378938,612
1734296540,http://192.168.1.2,GET,200,0.4911,612
1734296540,http://192.168.1.2,GET,200,0.415574,612
1734296540,http://192.168.1.2,GET,200,0.492405,612
1734296540,http://192.168.1.2,GET,200,0.371339,612
1734296540,http://192.168.1.2,GET,200,0.4175,612
1734296540,http://192.168.1.2,GET,200,0.432562,612
1734296540,http://192.168.1.2,GET,200,0.378508,612
1734296540,http://192.168.1.2,GET,200,0.547129,612
1734296540,http://192.168.1.2,GET,200,0.40833,612
1734296540,http://192.168.1.2,GET,200,0.484992,612
1734296540,http://192.168.1.2,GET,200,0.502933,612
1734296540,http://192.168.1.2,GET,200,0.465983,612
1734296540,http://192.168.1.2,GET,200,0.574491,612
1734296540,http://192.168.1.2,GET,200,0.500092,612
1734296540,http://192.168.1.2,GET,200,0.599659,612
1734296540,http://192.168.1.2,GET,200,0.380986,612
1734296540,http://192.168.1.2,GET,200,0.594404,612
1734296540,http://192.168.1.2,GET,200,0.533479,612
1734296540,http://192.168.1.2,GET,200,0.604081,612
1734296540,http://192.168.1.2,GET,200,0.452436,612
1734296540,http://192.168.1.2,GET,200,0.477654,612
1734296540,http://192.168.1.2,GET,200,0.63686,612
1734296540,http://192.168.1.2,GET,200,0.578485,612
1734296540,http://192.168.1.2,GET,200,0.520976,612
1734296540,http://192.168.1.2,GET,200,0.436795,612
1734296540,http://192.168.1.2,GET,200,0.422637,612
1734296540,http://192.168.1.2,GET,200,0.586064,612
1734296540,http://192.168.1.2,GET,200,0.59453,612
1734296540,http://192.168.1.2,GET,200,0.443137,612
1734296540,http://192.168.1.2,GET,200,0.593461,612
1734296540,http://192.168.1.2,GET,200,0.401413,612
1734296540,http://192.168.1.2,GET,200,0.613029,612
1734296540,http://192.168.1.2,GET,200,0.458026,612
1734296540,http://192.168.1.2,GET,200,0.519904,612
1734296540,http://192.168.1.2,GET,200,0.588345,612
1734296540,http://192.168.1.2,GET,200,0.468254,612
1734296540,http://192.168.1.2,GET,200,0.445633,612
1734296540,http://192.168.1.2,GET,200,0.49797,612
1734296540,http://192.168.1.2,GET,200,0.478827,612
1734296540,http://192.168.1.2,GET,200,0.59174,612
1734296540,http://192.168.1.2,GET,200,0.466661,612
1734296540,http://192.168.1.2,GET,200,0.480518,612
1734296540,http://192.168.1.2,GET,200,0.53512,612
1734296540,http://192.168.1.2,GET,200,0.540319,612
1734296540,http://192.168.1.2,GET,200,0.541174,612
1734296540,http://192.168.1.2,GET,200,0.452577,612
1734296540,http://192.168.1.2,GET,200,0.516725,612
1734296540,http://192.168.1.2,GET,200,0.473172,612
1734296540,http://192.168.1.2,GET,200,0.501762,612
1734296540,http://192.168.1.2,GET,200,0.450571,612
1734296540,http://192.168.1.2,GET,200,0.433781,612
1734296540,http://192.168.1.2,GET,200,0.472294,612
1734296540,http://192.168.1.2,GET,200,0.431629,612
1734296540,http://192.168.1.2,GET,200,0.367862,612
1734296540,http://192.168.1.2,GET,200,0.433818,612
1734296540,http://192.168.1.2,GET,200,0.383663,612
1734296541,http://192.168.1.2,GET,200,0.358498,612
1734296541,http://192.168.1.2,GET,200,0.340275,612
1734296541,http://192.168.1.2,GET,200,0.422437,612
1734296541,http://192.168.1.2,GET,200,0.417692,612
1734296541,http://192.168.1.2,GET,200,0.538011,612
1734296541,http://192.168.1.2,GET,200,0.305176,612
1734296541,http://192.168.1.2,GET,200,0.535377,612
1734296541,http://192.168.1.2,GET,200,0.394776,612
1734296541,http://192.168.1.2,GET,200,0.476725,612
1734296541,http://192.168.1.2,GET,200,0.509131,612
1734296541,http://192.168.1.2,GET,200,0.572614,612
1734296541,http://192.168.1.2,GET,200,0.549856,612
1734296541,http://192.168.1.2,GET,200,0.546958,612
1734296541,http://192.168.1.2,GET,200,0.483869,612
1734296541,http://192.168.1.2,GET,200,0.473844,612
1734296541,http://192.168.1.2,GET,200,0.579323,612
1734296541,http://192.168.1.2,GET,200,0.442622,612
1734296541,http://192.168.1.2,GET,200,0.430683,612
1734296541,http://192.168.1.2,GET,200,0.548789,612
1734296541,http://192.168.1.2,GET,200,0.612698,612
1734296541,http://192.168.1.2,GET,200,0.518219,612
1734296541,http://192.168.1.2,GET,200,0.533061,612
1734296541,http://192.168.1.2,GET,200,0.547874,612
1734296541,http://192.168.1.2,GET,200,0.418507,612
1734296541,http://192.168.1.2,GET,200,0.449239,612
1734296541,http://192.168.1.2,GET,200,0.470132,612
1734296541,http://192.168.1.2,GET,200,0.585909,612
1734296541,http://192.168.1.2,GET,200,0.555693,612
1734296541,http://192.168.1.2,GET,200,0.488417,612
1734296541,http://192.168.1.2,GET,200,0.503533,612
1734296541,http://192.168.1.2,GET,200,0.506201,612
1734296541,http://192.168.1.2,GET,200,0.606834,612
1734296541,http://192.168.1.2,GET,200,0.536286,612
1734296541,http://192.168.1.2,GET,200,0.561871,612
1734296541,http://192.168.1.2,GET,200,0.559813,612
1734296541,http://192.168.1.2,GET,200,0.490929,612
1734296541,http://192.168.1.2,GET,200,0.559548,612
1734296541,http://192.168.1.2,GET,200,0.542822,612
1734296541,http://192.168.1.2,GET,200,0.556097,612
1734296541,http://192.168.1.2,GET,200,0.459426,612
1734296541,http://192.168.1.2,GET,200,0.533399,612
1734296541,http://192.168.1.2,GET,200,0.454404,612
1734296541,http://192.168.1.2,GET,200,0.483464,612
1734296541,http://192.168.1.2,GET,200,0.556779,612
1734296541,http://192.168.1.2,GET,200,0.532016,612
1734296541,http://192.168.1.2,GET,200,0.479114,612
1734296541,http://192.168.1.2,GET,200,0.407082,612
1734296541,http://192.168.1.2,GET,200,0.40556,612
1734296541,http://192.168.1.2,GET,200,0.563269,612
1734296541,http://192.168.1.2,GET,200,0.541813,612
1734296541,http://192.168.1.2,GET,200,0.474737,612
1734296541,http://192.168.1.2,GET,200,0.596956,612
1734296541,http://192.168.1.2,GET,200,0.483391,612
1734296541,http://192.168.1.2,GET,200,0.464352,612
1734296541,http://192.168.1.2,GET,200,0.466477,612
1734296541,http://192.168.1.2,GET,200,0.512575,612
1734296541,http://192.168.1.2,GET,200,1.855873,612
1734296541,http://192.168.1.2,GET,200,0.581048,612
1734296541,http://192.168.1.2,GET,200,0.600425,612
1734296541,http://192.168.1.2,GET,200,0.554446,612
1734296541,http://192.168.1.2,GET,200,0.452266,612
1734296541,http://192.168.1.2,GET,200,0.533828,612
1734296541,http://192.168.1.2,GET,200,0.529917,612
1734296541,http://192.168.1.2,GET,200,0.479879,612
1734296541,http://192.168.1.2,GET,200,0.56434,612
1734296541,http://192.168.1.2,GET,200,0.462721,612
1734296541,http://192.168.1.2,GET,200,0.585871,612
1734296541,http://192.168.1.2,GET,200,0.325797,612
1734296541,http://192.168.1.2,GET,200,0.329864,612
1734296541,http://192.168.1.2,GET,200,0.380519,612
1734296541,http://192.168.1.2,GET,200,0.339681,612
1734296541,http://192.168.1.2,GET,200,0.367456,612
1734296541,http://192.168.1.2,GET,200,0.464092,612
1734296541,http://192.168.1.2,GET,200,0.427746,612
1734296541,http://192.168.1.2,GET,200,0.367207,612
1734296541,http://192.168.1.2,GET,200,0.399768,612
1734296541,http://192.168.1.2,GET,200,0.425009,612
1734296541,http://192.168.1.2,GET,200,0.544195,612
1734296541,http://192.168.1.2,GET,200,0.534783,612
1734296541,http://192.168.1.2,GET,200,0.404423,612
1734296541,http://192.168.1.2,GET,200,0.490986,612
1734296541,http://192.168.1.2,GET,200,0.583873,612
1734296541,http://192.168.1.2,GET,200,0.534077,612
1734296541,http://192.168.1.2,GET,200,0.489412,612
1734296541,http://192.168.1.2,GET,200,0.482665,612
1734296541,http://192.168.1.2,GET,200,0.380752,612
1734296541,http://192.168.1.2,GET,200,0.455183,612
1734296541,http://192.168.1.2,GET,200,0.473451,612
1734296541,http://192.168.1.2,GET,200,0.505705,612
1734296541,http://192.168.1.2,GET,200,0.463837,612
1734296541,http://192.168.1.2,GET,200,0.526248,612
1734296541,http://192.168.1.2,GET,200,0.486155,612
1734296541,http://192.168.1.2,GET,200,0.61637,612
1734296541,http://192.168.1.2,GET,200,0.449783,612
1734296541,http://192.168.1.2,GET,200,0.536476,612
1734296541,http://192.168.1.2,GET,200,0.559068,612
1734296541,http://192.168.1.2,GET,200,0.603826,612
1734296541,http://192.168.1.2,GET,200,0.500535,612
1734296541,http://192.168.1.2,GET,200,0.498736,612
1734296541,http://192.168.1.2,GET,200,0.443354,612
1734296542,http://192.168.1.2,GET,200,0.502644,612
1734296542,http://192.168.1.2,GET,200,0.438256,612
1734296542,http://192.168.1.2,GET,200,0.51009,612
1734296542,http://192.168.1.2,GET,200,0.524471,612
1734296542,http://192.168.1.2,GET,200,0.567448,612
1734296542,http://192.168.1.2,GET,200,0.40711,612
1734296542,http://192.168.1.2,GET,200,0.500152,612
1734296542,http://192.168.1.2,GET,200,0.450234,612
1734296542,http://192.168.1.2,GET,200,0.403921,612
1734296542,http://192.168.1.2,GET,200,0.530481,612
1734296542,http://192.168.1.2,GET,200,0.431418,612
1734296542,http://192.168.1.2,GET,200,0.443979,612
1734296542,http://192.168.1.2,GET,200,0.409111,612
